Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;Rating
6410-44-1170;A;Yangon;Normal;Female;Electronic accessories;6606;6;19818;416178;2/25/2019;10:28:00;Cash;73
2310-01-6122;B;Mandalay;Normal;Male;Fashion accessories;5727;3;85905;1804005;2/25/2019;20:31:00;Ewallet;65
224-98-1496;B;Mandalay;Normal;Female;Fashion accessories;5431;9;244395;5132295;2/25/2019;10:49:00;Cash;89
296-32-1427;B;Mandalay;Normal;Female;Health and beauty;5824;9;26208;550368;2/25/2019;12:34:00;Cash;97
652-65-8956;C;Naypyitaw;Normal;Male;Electronic accessories;2221;6;6663;139923;2/25/2019;10:23:00;Credit card;86
6411-32-2990;A;Yangon;Member;Male;Electronic accessories;1932;7;6762;142002;2/25/2019;18:51:00;Cash;69
373-24-2715;B;Mandalay;Normal;Male;Home and lifestyle;3748;3;5622;118062;2/25/2019;13:45:00;Credit card;77
639-60-7125;B;Mandalay;Member;Female;Fashion accessories;7204;2;7204;151284;2/25/2019;19:38:00;Cash;95
658-36-1684;C;Naypyitaw;Member;Female;Food and beverages;9852;10;4926;103446;2/25/2019;20:23:00;Ewallet;45
2110-22-9386;A;Yangon;Member;Male;Food and beverages;4166;6;12498;262458;2/25/2019;15:24:00;Ewallet;56
339-78-2147;A;Yangon;Member;Female;Home and lifestyle;7242;3;10863;228123;2/25/2019;16:54:00;Ewallet;82
269-27-6179;B;Mandalay;Normal;Male;Electronic accessories;2158;9;9711;203931;2/25/2019;12:32:00;Cash;73
668-90-8900;C;Naypyitaw;Normal;Male;Food and beverages;892;10;446;9366;2/25/2019;15:42:00;Credit card;44
876-54-3162;B;Mandalay;Normal;Female;Electronic accessories;4242;8;16968;356328;2/26/2019;13:58:00;Ewallet;57
1810-08-9157;A;Yangon;Member;Male;Electronic accessories;7451;6;22353;469413;2/26/2019;15:08:00;Ewallet;5
669-86-9076;B;Mandalay;Normal;Male;Fashion accessories;9925;2;9925;208425;2/26/2019;13:02:00;Cash;9
5410-84-7482;A;Yangon;Normal;Female;Food and beverages;8121;10;40605;852705;2/26/2019;13:01:00;Credit card;63
198-10-6171;C;Naypyitaw;Normal;Female;Sports and travel;4933;10;24665;517965;2/26/2019;16:40:00;Credit card;94
807-70-5316;A;Yangon;Normal;Female;Fashion accessories;6574;9;29583;621243;2/26/2019;13:55:00;Cash;77
695-51-0018;B;Mandalay;Normal;Female;Fashion accessories;7986;7;27951;586971;2/26/2019;10:33:00;Credit card;55
597-83-4591;C;Naypyitaw;Normal;Female;Sports and travel;7398;7;25893;543753;2/26/2019;16:42:00;Ewallet;41
487-71-1164;B;Mandalay;Member;Female;Home and lifestyle;8204;5;2051;43071;2/26/2019;17:16:00;Credit card;76
594-78-7908;B;Mandalay;Member;Male;Sports and travel;2667;10;13335;280035;2/26/2019;11:48:00;Cash;86
706-81-1757;A;Yangon;Member;Male;Food and beverages;1013;7;35455;744555;2/26/2019;19:35:00;Ewallet;83
357-39-5160;B;Mandalay;Normal;Male;Food and beverages;7239;2;7239;152019;2/26/2019;19:55:00;Credit card;81
2411-72-9525;A;Yangon;Normal;Male;Sports and travel;8591;5;214775;4510275;2/26/2019;14:33:00;Credit card;86
579-30-8091;B;Mandalay;Member;Male;Fashion accessories;8131;7;284585;5976285;2/26/2019;19:49:00;Ewallet;63
7311-81-9469;B;Mandalay;Normal;Male;Food and beverages;603;4;1206;25326;2/26/2019;18:43:00;Cash;58
2811-17-4359;C;Naypyitaw;Normal;Male;Food and beverages;3177;4;6354;133434;2/26/2019;14:43:00;Ewallet;62
3311-65-2210;A;Yangon;Normal;Female;Health and beauty;6427;4;12854;269934;2/26/2019;13:54:00;Cash;77
482-25-4221;B;Mandalay;Normal;Male;Health and beauty;6951;2;6951;145971;2/26/2019;12:15:00;Ewallet;81
237-10-7476;C;Naypyitaw;Normal;Male;Food and beverages;2722;3;4083;85743;2/27/2019;12:37:00;Cash;73
457-41-1477;A;Yangon;Member;Female;Health and beauty;7768;4;15536;326256;2/27/2019;19:54:00;Cash;84
6811-64-1609;C;Naypyitaw;Member;Female;Fashion accessories;9298;2;9298;195258;2/27/2019;15:06:00;Credit card;8
565-90-5112;B;Mandalay;Member;Female;Fashion accessories;1808;4;3616;75936;2/27/2019;18:03:00;Credit card;95
269-47-2794;B;Mandalay;Normal;Male;Sports and travel;6306;3;9459;198639;2/27/2019;15:58:00;Ewallet;7
239-49-0436;A;Yangon;Normal;Male;Health and beauty;5171;4;10342;217182;2/27/2019;13:53:00;Credit card;98
605-96-3517;A;Yangon;Normal;Female;Food and beverages;5234;3;7851;164871;2/27/2019;14:03:00;Cash;92
588-86-7256;A;Yangon;Normal;Female;Sports and travel;4306;5;10765;226065;2/27/2019;16:38:00;Ewallet;77
7410-94-0204;C;Naypyitaw;Normal;Male;Fashion accessories;5961;10;29805;625905;2/27/2019;11:07:00;Cash;53
217-17-6927;A;Yangon;Normal;Male;Health and beauty;1462;5;3655;76755;2/27/2019;12:23:00;Cash;44
409-89-4171;C;Naypyitaw;Member;Male;Health and beauty;4653;6;13959;293139;2/27/2019;10:54:00;Credit card;43
786-95-9291;C;Naypyitaw;Member;Female;Home and lifestyle;2424;7;8484;178164;2/27/2019;17:38:00;Ewallet;94
272-74-2924;A;Yangon;Member;Female;Sports and travel;4558;1;2279;47859;2/27/2019;14:13:00;Cash;98
306-85-2293;A;Yangon;Member;Female;Sports and travel;752;3;1128;23688;2/27/2019;11:51:00;Ewallet;48
7410-04-1105;B;Mandalay;Member;Male;Sports and travel;968;3;1452;30492;2/27/2019;13:05:00;Cash;53
427-57-2993;B;Mandalay;Normal;Male;Health and beauty;1482;3;2223;46683;2/27/2019;11:30:00;Credit card;87
899-41-5205;A;Yangon;Normal;Male;Food and beverages;522;3;783;16443;2/27/2019;13:30:00;Credit card;95
272-28-0149;C;Naypyitaw;Normal;Female;Sports and travel;4666;9;20997;440937;2/27/2019;19:11:00;Ewallet;53
108-17-6199;C;Naypyitaw;Normal;Female;Fashion accessories;3685;5;92125;1934625;2/27/2019;18:53:00;Cash;92
423-80-0988;A;Yangon;Member;Female;Home and lifestyle;7032;2;7032;147672;2/27/2019;14:22:00;Ewallet;96
5411-46-9322;C;Naypyitaw;Normal;Male;Electronic accessories;8308;1;4154;87234;2/27/2019;17:16:00;Ewallet;64
509-02-0892;C;Naypyitaw;Normal;Female;Fashion accessories;6499;1;32495;682395;2/27/2019;10:06:00;Credit card;45
2311-65-2137;C;Naypyitaw;Normal;Male;Food and beverages;7756;10;3878;81438;2/27/2019;20:35:00;Ewallet;69
6811-47-8271;B;Mandalay;Normal;Female;Sports and travel;5451;6;16353;343413;2/27/2019;13:54:00;Ewallet;78
797-32-9050;C;Naypyitaw;Member;Female;Fashion accessories;5189;7;181615;3813915;2/27/2019;20:08:00;Cash;45
108-31-1824;B;Mandalay;Normal;Male;Home and lifestyle;3175;4;635;13335;2/27/2019;15:26:00;Cash;86
246-42-3782;A;Yangon;Member;Female;Fashion accessories;5365;7;187775;3943275;2/27/2019;12:56:00;Ewallet;52
316-55-4634;C;Naypyitaw;Member;Female;Food and beverages;4979;4;9958;209118;2/27/2019;19:16:00;Credit card;64
739-33-4967;A;Yangon;Normal;Male;Fashion accessories;3061;1;15305;321405;2/28/2019;12:20:00;Ewallet;52
607-27-6295;B;Mandalay;Member;Male;Food and beverages;5789;2;5789;121569;2/28/2019;10:37:00;Ewallet;89
419-12-7047;A;Yangon;Normal;Female;Electronic accessories;2896;1;1448;30408;2/28/2019;10:18:00;Credit card;62
8210-26-2100;C;Naypyitaw;Member;Female;Food and beverages;9897;9;445365;9352665;2/28/2019;11:23:00;Cash;67
179-54-2529;B;Mandalay;Member;Male;Fashion accessories;9322;3;13983;293643;2/28/2019;11:45:00;Cash;72
138-52-2867;C;Naypyitaw;Member;Male;Sports and travel;8093;1;40465;849765;2/28/2019;16:08:00;Credit card;9
407-63-8975;A;Yangon;Member;Male;Food and beverages;6745;10;33725;708225;2/28/2019;11:25:00;Ewallet;42
344-65-4817;A;Yangon;Member;Female;Sports and travel;3872;9;17424;365904;2/28/2019;12:24:00;Ewallet;42
138-98-8941;B;Mandalay;Member;Male;Sports and travel;726;6;2178;45738;2/28/2019;19:51:00;Cash;69
439-83-9547;C;Naypyitaw;Member;Male;Electronic accessories;8791;5;219775;4615275;2/28/2019;18:10:00;Ewallet;44
8511-28-6367;A;Yangon;Member;Male;Food and beverages;9853;6;29559;620739;2/28/2019;11:22:00;Credit card;4
829-88-3614;C;Naypyitaw;Member;Female;Fashion accessories;4346;6;13038;273798;2/28/2019;17:55:00;Ewallet;85
588-25-0848;A;Yangon;Normal;Female;Food and beverages;7168;3;10752;225792;3/13/2019;15:30:00;Credit card;92
894-66-0685;A;Yangon;Member;Female;Food and beverages;9161;1;45805;961905;3/13/2019;19:44:00;Cash;98
309-14-0245;B;Mandalay;Member;Female;Home and lifestyle;9459;7;331065;6952365;3/13/2019;15:27:00;Credit card;49
735-04-5373;B;Mandalay;Normal;Female;Fashion accessories;8325;10;41625;874125;3/13/2019;11:25:00;Credit card;44
402-60-7251;B;Mandalay;Member;Male;Fashion accessories;9135;1;45675;959175;3/13/2019;15:42:00;Cash;68
595-65-1552;B;Mandalay;Member;Female;Food and beverages;7888;2;7888;165648;3/13/2019;16:04:00;Cash;91
284-34-9626;A;Yangon;Normal;Male;Sports and travel;6087;2;6087;127827;3/13/2019;12:37:00;Ewallet;87
433-58-8131;B;Mandalay;Member;Male;Health and beauty;8258;10;4129;86709;3/13/2019;14:41:00;Cash;5
2810-43-6208;A;Yangon;Member;Male;Home and lifestyle;533;3;7995;167895;3/13/2019;14:19:00;Ewallet;75
645-43-2399;A;Yangon;Normal;Female;Fashion accessories;1209;1;6045;126945;3/13/2019;18:19:00;Credit card;82
836-07-6050;A;Yangon;Normal;Male;Sports and travel;6419;10;32095;673995;3/13/2019;14:08:00;Credit card;67
552-86-3144;A;Yangon;Normal;Male;Electronic accessories;7831;3;117465;2466765;3/13/2019;16:38:00;Ewallet;54
843-24-9445;A;Yangon;Member;Male;Food and beverages;8377;2;8377;175917;3/13/2019;10:54:00;Credit card;7
852-22-8149;B;Mandalay;Normal;Male;Home and lifestyle;997;3;14955;314055;3/13/2019;11:29:00;Ewallet;47
695-01-4164;B;Mandalay;Member;Male;Food and beverages;7991;3;119865;2517165;3/13/2019;19:28:00;Credit card;5
426-11-4919;B;Mandalay;Member;Male;Health and beauty;6647;10;33235;697935;3/13/2019;15:01:00;Credit card;5
607-80-4905;A;Yangon;Normal;Male;Health and beauty;2895;7;101325;2127825;3/13/2019;20:31:00;Credit card;6
545-41-0513;C;Naypyitaw;Normal;Female;Electronic accessories;462;1;231;4851;3/13/2019;12:16:00;Cash;63
428-39-2418;B;Mandalay;Member;Female;Food and beverages;1763;5;44075;925575;3/13/2019;15:27:00;Cash;85
8711-46-5808;B;Mandalay;Normal;Male;Fashion accessories;5242;3;7863;165123;3/13/2019;17:36:00;Ewallet;75
396-43-4238;B;Mandalay;Member;Female;Food and beverages;9879;3;148185;3111885;3/14/2019;20:00:00;Ewallet;64
7410-24-1565;C;Naypyitaw;Member;Female;Electronic accessories;8855;8;3542;74382;3/14/2019;15:29:00;Ewallet;47
6710-51-8681;B;Mandalay;Member;Male;Electronic accessories;5567;2;5567;116907;3/14/2019;15:08:00;Ewallet;6
2611-87-5680;C;Naypyitaw;Member;Female;Food and beverages;7252;8;29008;609168;3/14/2019;19:26:00;Credit card;4
574-58-9734;C;Naypyitaw;Member;Male;Electronic accessories;1205;5;30125;632625;3/14/2019;15:53:00;Ewallet;55
8110-69-8206;A;Yangon;Member;Male;Home and lifestyle;1936;9;8712;182952;3/14/2019;18:43:00;Ewallet;87
8810-02-0338;C;Naypyitaw;Normal;Male;Health and beauty;7021;6;21063;442323;3/14/2019;14:58:00;Cash;74
6710-11-0152;B;Mandalay;Member;Male;Fashion accessories;3363;1;16815;353115;3/14/2019;19:55:00;Cash;56
146-63-6033;C;Naypyitaw;Member;Female;Sports and travel;1549;2;1549;32529;3/14/2019;15:10:00;Cash;63
654-16-1063;C;Naypyitaw;Normal;Male;Electronic accessories;2474;10;1237;25977;3/14/2019;16:44:00;Cash;71
898-58-8335;B;Mandalay;Normal;Male;Electronic accessories;7566;5;18915;397215;3/14/2019;18:22:00;Ewallet;78
802-43-8934;B;Mandalay;Normal;Female;Health and beauty;5581;6;16743;351603;3/14/2019;11:52:00;Cash;99
566-30-5617;A;Yangon;Member;Male;Home and lifestyle;7278;10;3639;76419;3/14/2019;17:24:00;Cash;73
314-74-2561;B;Mandalay;Member;Male;Sports and travel;3732;9;16794;352674;3/14/2019;15:31:00;Ewallet;51
549-03-9315;B;Mandalay;Member;Male;Fashion accessories;6018;4;12036;252756;3/14/2019;18:04:00;Credit card;94
794-29-1172;A;Yangon;Normal;Female;Electronic accessories;1569;3;23535;494235;3/14/2019;14:13:00;Credit card;58
237-36-3640;C;Naypyitaw;Normal;Female;Electronic accessories;9969;1;49845;1046745;3/14/2019;10:23:00;Credit card;8
468-01-2051;A;Yangon;Member;Female;Fashion accessories;8815;3;132225;2776725;3/14/2019;10:11:00;Ewallet;79
386-25-3394;A;Yangon;Member;Female;Sports and travel;2793;5;69825;1466325;3/14/2019;15:48:00;Cash;59
272-62-1445;A;Yangon;Member;Male;Fashion accessories;5545;1;27725;582225;3/14/2019;17:46:00;Credit card;49
213-72-6612;B;Mandalay;Normal;Female;Sports and travel;4297;3;64455;1353555;3/14/2019;11:46:00;Cash;93
743-68-6593;C;Naypyitaw;Member;Male;Sports and travel;1714;7;5999;125979;3/14/2019;12:07:00;Credit card;79
8310-82-5858;B;Mandalay;Member;Female;Fashion accessories;5875;6;17625;370125;3/14/2019;18:14:00;Credit card;59
585-72-1480;C;Naypyitaw;Member;Female;Food and beverages;871;10;4355;91455;3/14/2019;14:45:00;Credit card;99
467-61-5506;C;Naypyitaw;Normal;Female;Sports and travel;988;2;988;20748;3/14/2019;11:39:00;Cash;77
729-86-6247;A;Yangon;Normal;Female;Fashion accessories;4863;4;9726;204246;3/14/2019;15:44:00;Ewallet;76
283-65-5721;B;Mandalay;Member;Male;Food and beverages;5774;3;8661;181881;3/14/2019;13:06:00;Ewallet;77
544-46-3100;B;Mandalay;Normal;Female;Health and beauty;1797;4;3594;75474;3/14/2019;20:43:00;Ewallet;64
4110-02-5978;C;Naypyitaw;Member;Female;Health and beauty;4771;6;14313;300573;3/14/2019;14:19:00;Ewallet;44
265-04-5750;B;Mandalay;Normal;Female;Sports and travel;4062;2;4062;85302;3/14/2019;10:01:00;Credit card;41
1511-13-5295;A;Yangon;Member;Male;Fashion accessories;5604;10;2802;58842;3/14/2019;19:30:00;Ewallet;44
643-78-8093;B;Mandalay;Member;Male;Food and beverages;934;2;934;19614;3/14/2019;16:34:00;Cash;55
216-30-9270;B;Mandalay;Normal;Female;Health and beauty;7341;3;110115;2312415;3/14/2019;13:10:00;Ewallet;4
756-12-3214;C;Naypyitaw;Normal;Male;Health and beauty;3364;8;13456;282576;3/14/2019;17:10:00;Credit card;93
346-84-3103;A;Yangon;Normal;Female;Electronic accessories;4548;10;2274;47754;3/14/2019;10:22:00;Credit card;48
472-06-7835;B;Mandalay;Member;Male;Fashion accessories;8377;2;8377;175917;3/14/2019;19:57:00;Cash;46
5410-11-4336;B;Mandalay;Member;Female;Sports and travel;6408;7;22428;470988;3/15/2019;19:29:00;Credit card;73
443-81-5016;A;Yangon;Member;Female;Food and beverages;7347;4;14694;308574;3/15/2019;18:30:00;Cash;6
143-72-4741;C;Naypyitaw;Normal;Male;Health and beauty;5895;10;29475;618975;3/15/2019;14:27:00;Ewallet;81
215-58-1179;A;Yangon;Member;Male;Food and beverages;485;6;1455;30555;3/15/2019;13:57:00;Ewallet;94
379-02-8238;B;Mandalay;Member;Female;Electronic accessories;3948;1;1974;41454;3/15/2019;19:43:00;Cash;65
539-90-9855;B;Mandalay;Normal;Female;Sports and travel;3481;1;17405;365505;3/15/2019;10:11:00;Credit card;7
864-05-7563;C;Naypyitaw;Normal;Female;Fashion accessories;4932;6;14796;310716;3/15/2019;13:46:00;Ewallet;71
606-70-6476;A;Yangon;Member;Male;Fashion accessories;2148;2;2148;45108;3/15/2019;12:22:00;Ewallet;66
795-71-1548;B;Mandalay;Member;Female;Sports and travel;2308;6;6924;145404;3/15/2019;19:20:00;Ewallet;49
788-13-7708;B;Mandalay;Member;Female;Home and lifestyle;491;2;491;10311;3/15/2019;12:58:00;Credit card;64
8410-51-0542;B;Mandalay;Member;Female;Sports and travel;6483;2;6483;136143;3/15/2019;11:59:00;Credit card;8
6611-47-5456;A;Yangon;Member;Male;Home and lifestyle;6356;10;3178;66738;3/15/2019;17:59:00;Cash;43
883-17-4236;C;Naypyitaw;Member;Male;Sports and travel;7288;2;7288;153048;3/15/2019;12:51:00;Cash;61
295-68-2984;A;Yangon;Normal;Female;Food and beverages;671;3;10065;211365;3/15/2019;10:36:00;Cash;75
709-11-6354;C;Naypyitaw;Member;Female;Sports and travel;7019;9;315855;6632955;3/15/2019;13:38:00;Cash;67
115-48-7033;C;Naypyitaw;Member;Male;Food and beverages;5504;7;19264;404544;3/15/2019;19:39:00;Ewallet;52
362-93-0948;A;Yangon;Member;Male;Health and beauty;4863;10;24315;510615;3/15/2019;12:44:00;Cash;88
727-09-9681;C;Naypyitaw;Member;Female;Fashion accessories;7338;7;25683;539343;3/15/2019;13:56:00;Cash;95
155-16-1484;C;Naypyitaw;Normal;Female;Food and beverages;526;9;2367;49707;3/15/2019;14:42:00;Cash;76
385-94-4661;A;Yangon;Member;Female;Home and lifestyle;8737;5;218425;4586925;3/15/2019;19:45:00;Cash;66
8510-41-9669;A;Yangon;Member;Female;Sports and travel;2704;4;5408;113568;3/15/2019;20:26:00;Ewallet;69
825-07-3596;B;Mandalay;Normal;Male;Home and lifestyle;6219;4;12438;261198;3/15/2019;19:46:00;Ewallet;43
655-85-5130;A;Yangon;Member;Male;Electronic accessories;6958;9;31311;657531;3/15/2019;19:38:00;Credit card;78
4411-15-7839;C;Naypyitaw;Normal;Male;Home and lifestyle;975;10;4875;102375;3/15/2019;16:18:00;Ewallet;8
152-74-7179;C;Naypyitaw;Normal;Female;Fashion accessories;6041;8;24164;507444;3/16/2019;12:23:00;Ewallet;96
258-12-6086;B;Mandalay;Normal;Male;Food and beverages;3232;3;4848;101808;3/16/2019;19:11:00;Credit card;43
805-65-0703;B;Mandalay;Member;Female;Fashion accessories;1977;10;9885;207585;3/16/2019;18:57:00;Credit card;5
5711-94-0759;B;Mandalay;Member;Male;Health and beauty;8047;9;362115;7604415;3/16/2019;11:18:00;Cash;92
145-51-6085;B;Mandalay;Member;Female;Home and lifestyle;8839;9;397755;8352855;3/16/2019;12:40:00;Cash;63
7311-14-2199;B;Mandalay;Normal;Male;Health and beauty;7177;7;251195;5275095;3/16/2019;14:06:00;Cash;89
786-09-1637;B;Mandalay;Normal;Female;Electronic accessories;43;4;86;1806;3/16/2019;20:48:00;Ewallet;76
683-15-1097;C;Naypyitaw;Member;Male;Food and beverages;6898;1;3449;72429;3/16/2019;20:13:00;Cash;48
1210-54-1082;C;Naypyitaw;Normal;Male;Fashion accessories;1562;8;6248;131208;3/16/2019;20:37:00;Ewallet;91
633-91-1052;A;Yangon;Normal;Male;Sports and travel;257;3;3855;80955;3/16/2019;17:59:00;Ewallet;61
477-24-6490;A;Yangon;Member;Male;Food and beverages;8062;6;24186;507906;3/16/2019;20:18:00;Cash;91
568-19-5475;C;Naypyitaw;Member;Female;Home and lifestyle;7553;4;15106;317226;3/16/2019;15:52:00;Ewallet;83
5211-86-8552;C;Naypyitaw;Normal;Female;Electronic accessories;7763;9;349335;7336035;3/16/2019;15:14:00;Ewallet;72
375-56-3573;C;Naypyitaw;Normal;Female;Health and beauty;1385;9;62325;1308825;3/16/2019;12:50:00;Ewallet;6
5311-72-0426;C;Naypyitaw;Member;Male;Fashion accessories;987;8;3948;82908;3/16/2019;10:36:00;Ewallet;85
8211-61-5674;A;Yangon;Normal;Female;Health and beauty;3568;5;892;18732;3/16/2019;18:33:00;Credit card;66
139-08-6195;A;Yangon;Member;Female;Fashion accessories;7146;7;25011;525231;3/16/2019;16:06:00;Ewallet;45
522-38-0215;A;Yangon;Member;Male;Electronic accessories;1194;3;1791;37611;3/16/2019;12:47:00;Credit card;81
492-29-1201;A;Yangon;Normal;Male;Fashion accessories;4538;3;6807;142947;3/17/2019;13:34:00;Credit card;72
667-92-0055;B;Mandalay;Member;Female;Fashion accessories;1748;6;5244;110124;3/17/2019;15:04:00;Credit card;61
565-17-3836;B;Mandalay;Normal;Female;Fashion accessories;2556;7;8946;187866;3/17/2019;20:42:00;Cash;71
496-41-1961;C;Naypyitaw;Member;Female;Sports and travel;9063;9;407835;8564535;3/17/2019;15:28:00;Cash;51
592-95-4461;B;Mandalay;Normal;Male;Home and lifestyle;4412;3;6618;138978;3/17/2019;13:45:00;Credit card;79
2210-71-3580;C;Naypyitaw;Member;Female;Food and beverages;3677;7;128695;2702595;3/17/2019;20:10:00;Cash;74
288-79-9594;B;Mandalay;Member;Male;Food and beverages;2334;4;4668;98028;3/17/2019;18:53:00;Ewallet;74
438-60-3493;C;Naypyitaw;Member;Female;Health and beauty;285;8;114;2394;3/17/2019;14:24:00;Cash;66
1311-20-0155;C;Naypyitaw;Member;Male;Home and lifestyle;5557;3;83355;1750455;3/17/2019;11:42:00;Credit card;59
558-80-4082;B;Mandalay;Normal;Male;Sports and travel;6974;10;3487;73227;3/17/2019;17:49:00;Credit card;89
272-97-7759;C;Naypyitaw;Normal;Male;Fashion accessories;9726;4;19452;408492;3/17/2019;15:33:00;Ewallet;68
313-68-6352;B;Mandalay;Member;Female;Home and lifestyle;5218;7;18263;383523;3/17/2019;10:54:00;Cash;93
5811-03-5943;A;Yangon;Member;Female;Fashion accessories;2232;4;4464;93744;3/18/2019;16:23:00;Credit card;44
216-05-0490;A;Yangon;Normal;Male;Health and beauty;56;3;84;1764;3/18/2019;19:33:00;Ewallet;48
725-75-6477;A;Yangon;Member;Male;Fashion accessories;197;1;985;20685;3/18/2019;11:39:00;Ewallet;95
747-02-5987;B;Mandalay;Normal;Male;Electronic accessories;7588;7;26558;557718;3/18/2019;10:38:00;Ewallet;89
305-83-9164;B;Mandalay;Member;Male;Food and beverages;5372;1;2686;56406;3/18/2019;20:03:00;Ewallet;64
772-06-0012;C;Naypyitaw;Member;Male;Health and beauty;8195;10;40975;860475;3/18/2019;12:39:00;Credit card;6
443-47-6729;C;Naypyitaw;Member;Female;Home and lifestyle;812;7;2842;59682;3/18/2019;15:59:00;Credit card;81
572-10-3877;C;Naypyitaw;Normal;Male;Electronic accessories;5876;10;2938;61698;3/18/2019;14:26:00;Ewallet;9
732-06-4124;B;Mandalay;Member;Male;Electronic accessories;9156;8;36624;769104;3/18/2019;18:22:00;Ewallet;6
435-54-7422;A;Yangon;Normal;Male;Home and lifestyle;9396;9;42282;887922;3/18/2019;11:32:00;Cash;98
399-90-2219;C;Naypyitaw;Normal;Male;Home and lifestyle;5561;7;194635;4087335;3/18/2019;12:41:00;Cash;85
418-77-0180;C;Naypyitaw;Normal;Male;Food and beverages;8483;1;42415;890715;3/18/2019;15:20:00;Ewallet;88
288-01-5402;A;Yangon;Member;Female;Sports and travel;7163;2;7163;150423;3/18/2019;14:33:00;Ewallet;88
809-17-8013;A;Yangon;Member;Male;Home and lifestyle;3769;2;3769;79149;3/18/2019;15:29:00;Ewallet;95
514-98-1403;C;Naypyitaw;Member;Female;Sports and travel;3167;8;12668;266028;3/19/2019;16:19:00;Credit card;56
843-42-2560;C;Naypyitaw;Member;Female;Food and beverages;3842;1;1921;40341;3/19/2019;16:33:00;Cash;86
537-59-7201;B;Mandalay;Member;Male;Fashion accessories;6523;10;32615;684915;3/19/2019;19:07:00;Credit card;52
183-94-6432;C;Naypyitaw;Member;Female;Home and lifestyle;1053;5;26325;552825;3/19/2019;14:43:00;Credit card;58
876-76-1733;B;Mandalay;Member;Female;Home and lifestyle;1229;9;55305;1161405;3/19/2019;19:28:00;Credit card;8
4210-64-4619;C;Naypyitaw;Member;Male;Health and beauty;8123;7;284305;5970405;3/19/2019;20:44:00;Cash;9
2211-07-4446;B;Mandalay;Member;Female;Fashion accessories;2232;4;4464;93744;3/19/2019;11:16:00;Ewallet;41
173-36-3675;A;Yangon;Normal;Female;Food and beverages;2728;5;682;14322;3/19/2019;10:31:00;Credit card;86
424-83-5800;A;Yangon;Member;Female;Electronic accessories;1742;10;871;18291;3/19/2019;12:30:00;Ewallet;7
606-07-0961;B;Mandalay;Normal;Male;Home and lifestyle;7328;5;1832;38472;3/19/2019;15:05:00;Ewallet;84
708-20-4138;C;Naypyitaw;Member;Female;Fashion accessories;8487;3;127305;2673405;3/19/2019;18:30:00;Ewallet;74
785-15-1757;A;Yangon;Normal;Female;Fashion accessories;9729;8;38916;817236;3/19/2019;13:18:00;Credit card;62
6410-11-3678;B;Mandalay;Member;Female;Electronic accessories;3574;8;14296;300216;3/19/2019;15:28:00;Ewallet;49
622-20-1945;A;Yangon;Normal;Female;Home and lifestyle;9652;6;28956;608076;3/19/2019;11:52:00;Cash;45
377-94-8041;A;Yangon;Member;Male;Food and beverages;1885;10;9425;197925;3/19/2019;18:24:00;Ewallet;56
566-91-7120;A;Yangon;Normal;Female;Food and beverages;5539;4;11078;232638;3/19/2019;15:19:00;Ewallet;8
747-54-5508;B;Mandalay;Member;Female;Food and beverages;772;10;386;8106;3/19/2019;10:38:00;Credit card;56
275-54-0879;B;Mandalay;Normal;Male;Electronic accessories;7213;10;36065;757365;3/19/2019;15:12:00;Credit card;42
816-11-1168;A;Yangon;Member;Female;Fashion accessories;6388;8;25552;536592;3/19/2019;17:48:00;Ewallet;99
715-76-3868;A;Yangon;Member;Female;Health and beauty;1069;5;26725;561225;3/19/2019;11:07:00;Ewallet;76
735-61-8757;A;Yangon;Member;Male;Health and beauty;555;4;111;2331;3/19/2019;15:48:00;Credit card;66
345-66-0321;B;Mandalay;Normal;Female;Home and lifestyle;9546;8;38184;801864;3/19/2019;19:40:00;Ewallet;47
8610-81-1752;C;Naypyitaw;Normal;Female;Fashion accessories;7606;3;11409;239589;3/19/2019;20:30:00;Credit card;98
634-97-8956;B;Mandalay;Normal;Male;Sports and travel;1369;6;4107;86247;3/19/2019;13:59:00;Cash;63
566-71-1091;B;Mandalay;Normal;Female;Electronic accessories;9564;4;19128;401688;3/19/2019;18:51:00;Cash;79
443-48-3607;A;Yangon;Normal;Female;Home and lifestyle;1143;6;3429;72009;3/19/2019;17:24:00;Cash;77
836-16-0096;B;Mandalay;Member;Female;Sports and travel;9554;4;19108;401268;3/19/2019;11:58:00;Ewallet;45
526-09-6272;C;Naypyitaw;Member;Female;Health and beauty;8587;7;300545;6311445;3/19/2019;19:01:00;Credit card;8
8910-04-2717;C;Naypyitaw;Member;Female;Sports and travel;6799;7;237965;4997265;3/19/2019;16:50:00;Ewallet;57
697-27-8933;C;Naypyitaw;Normal;Female;Food and beverages;5242;1;2621;55041;3/19/2019;10:22:00;Credit card;63
634-09-3463;C;Naypyitaw;Member;Male;Food and beverages;6565;2;6565;137865;3/19/2019;16:46:00;Cash;6
3710-17-3652;B;Mandalay;Normal;Female;Food and beverages;2886;5;7215;151515;3/19/2019;18:08:00;Credit card;8
374-07-7001;C;Naypyitaw;Member;Male;Health and beauty;6531;7;228585;4800285;3/20/2019;18:02:00;Credit card;42
438-75-6987;B;Mandalay;Normal;Male;Sports and travel;9338;1;4669;98049;3/20/2019;13:07:00;Cash;96
